Type,Restaurant_Name,Review_Title,Rating,Review_Date,Review_Content
Chinese,London Fat Duck,Duck is great,30,08-28-15,"Decided to bring my in-laws to this new duck outlet for dinner after knowing that the brand now has a branch here in singapore as i am a big fan of roasted duck.First impression was that the restaurant felt more like a food court. We were directed to the VIP room. The VIP room consists of 2 large tables and sadly, the other group in our room was very noisy and rowdy as its a group consisted of all men, most like colleagues. Anyway, the background music was also very loud and thus, very irritating. Called the server to ask them to turn down the volume but told me cannot be done. Asked her to get her manager and after her manager came in, he decided to lower the volume.Service is only so-so and atmosphere as well. But the duck is good in my opinion. But i expect a complete dining experience as the food here is not really cheap as well. Wanted to change the size of the dishes we ordered after they served them and we realised its too little for all of us. The server told us that we cannot do it. I was so puzzled why not as simply they could bring back the medium plate of duck and add more to it. Instead she asked me to order another medium plate which made the whole meal more expensive.If its not for the service and atmosphere, i would have given it a 4 out of 5!"
Chinese,London Fat Duck,Long wait for slightly above average food,30,08-23-15,"Arrived at 6:30 pm on a Sunday night and saw a small crowd already waiting. Was told the wait will be about 20 mins which was acceptable but instead we waited for almost 45 mins before given a table for 7 of us.As mentioned the place is more a cafeteria style whereby you select from the order chit the food you wanted. Looking at the prices, would same it is reasonable considering the location and service is much better than expected.The side dishes such as the porridge is good as well as the duck bun.However the duck as mentioned is very fatty to suit me though the skin is rightly roasted. They should work on improving the choices of vegetables though as there is only 1 item. Overall the price is reasonable but not worth the wait."
Chinese,London Fat Duck,Fatty duck,40,08-17-15,High in demand and patience required for a long wait to obtain a table. Roast pork & duck sell out very fast so order them when you get your queue number. Selection of vegetable dishes was poor.
Chinese,London Fat Duck,Good food & Good service,40,08-13-15,I went to this restaurant with high hopes that the duck would resemble those I've eaten in London and it did not fail me. The duck was obviously not from our part of the world as the layer of fats was exceptionally thicker than normal. The price for a portion for 1-2 persons at $12.80 was reasonable especially if you are eating other dishes. The Shrimp dumpling soup was normalThe crispy London duck snow bun was commendable tho a tad sweet. Egg tarts were actually very good. Very Flaky pastry with excellent smooth egg filling.
Chinese,London Fat Duck,Succulent duck,40,08-04-15,"Went there on a weekday for lunch. There was a long Q but well controlled. Suppose it is a novelty for Singaporeans. The wait was worth it . The duck is tasty, succulent and the noodles have a nice crunch. We also had the ""char siew"" which is more local than ""London"" . It tasted sweet and goes well with rice"
Chinese,London Fat Duck,A shame to call it London . .,30,08-02-15,"I have lived many year in London,"" though many years ago "". . and love the duck served in the Chines restaurants there. The duck here does not live up to any that I have had in London, in any restaurants there.I like the buns with a sweet black peber crust though . and i am glad I went for these.I will only go if I was close by . . again"
Chinese,London Fat Duck,Fat Duck!!!,30,07-30-15,"I am not a fans of Duck meat but London Fat Duck had left a deep impression in my mouth. For health conscious people might not like the fatness of the meat. I Iove the fatness of the meat, soft to chew and the roasted Skin is crisp, goes very well with the plum sauce. Tried their signature Chee Cheong Fun, it's actually the fried prawn spring roll wrap with Chee Cheong Fun, interesting combine and its delicious. Black Pepper duck Snow Bun taste like McDonald's Prosperity burger. Overall feel the food is good but might not want to queue too long for a table. "
Chinese,London Fat Duck,A nice weekend brunchy kinda place,40,07-30-15,This place did not disappoint me. Had the duck and noodles and plenty of dim sum and polished off everything. Price is very reasonable and portions are reasonable. Good quality dim sum and the duck was very tasty. A great place for anyone who loves duck and dim sum in general. Would definitely come back for more!! 
Chinese,London Fat Duck,Pretty good,40,07-22-15,"Was recommended by my uncle to try this place and was pleasantly surprised. The black pepper duck bun was very good and the cha siu was original tasting. Slight complaint would be the duck...very fatty and if that's what you like, then there should be no problem. Overall a simple and good lunch experience and would definitely recommend to others."
Chinese,London Fat Duck,"Good Food, Inattentive Service, Expensive",40,07-21-15,"Had lunch recently & found the food to be good. Nice roast duck with crispy skin and a flavoursome sauce. Decent roast pork with crispy crackling and excellent char siu that was dark and glazed with charred bits that so many look for. Hong Kong style dishes that judging from the dishes we had would get my thumbs up. Nice shrimp dumpling soup & congee. A selection of dim sum available - recommend the black pepper buns which are a nice variation on the familiar ""po lor bau"".The restaurant fills up fast and doesn't take reservations. Go early to snag a table without too much of a wait. However they are forgetful and we were overlooked despite being given a queue number. No apologies but they quickly got us a table when reminded. Servers tend to be inattentive and it's hard to catch their attention; they all seemed too busy. Perhaps the best suggestion is to order take out & save all the hassle. Other people did. Would definitely come back for the food.Essentially for small portions, the bill came to S$100 including an order of custard tarts for dessert."
Chinese,London Fat Duck,Pleasant place for lunch and dinner,40,07-14-15,"Good Hong Kong style dinning, have taken London roast duck noodle, signature black pepper bun and crispy London duck snow bun and love it."
Chinese,London Fat Duck,Yummy char siew noodles,40,07-11-15,"I was glad that I asked for take out with such a long wait going for those looking to eat at the restaurant. It was a small area and hence the long queue. I ordered the char siew noodles and duck noodles. Both are dry version . The take away was a genius, the sauces and chili were all provided in separate containers. by the time I got home, the noodles were still springy ,not soggy."
